x1,y1,x2,y2,x3,y3,angle,energy_objective,stress_constraint,date
-0.18518871621318667,-21.603716783019753,4.920034738278492,1.0193192807932796,15.16351129482107,-21.39363740748892,64.03618943651304,12078.367572238736,602.25775,2026-05-20 23:24:02
-18.631268988348175,15.761518327595425,-7.5595838365170405,-13.822370228874657,1.2241241360346287,-2.08559162789172,43.588127542464235,20507.09073664561,279.19675,2026-05-20 23:29:53
-8.819834454849433,6.454485781712389,13.286071349221658,7.487935906596558,11.088013771296893,-19.969856329992318,125.58784783059309,22634.808082654345,202.042,2026-05-20 23:40:10
-16.238656068979786,1.813371716574995,-13.76095849670079,-2.2893784053141175,6.6962577628708,0.6457100262711428,95.64003660849302,20589.122639315217,247.429,2026-05-21 11:40:53
15.788219892264244,8.778427446794861,-8.525191617960388,1.5705448501192443,2.0004400646662255,-13.60077790932262,39.9301448323596,22566.873406123137,240.4075,2026-05-21 12:23:00
3.8698181487959467,19.807070715948534,-3.4626948386297514,3.1646988284923516,-9.271272661786842,-13.78894534792815,72.68873573062996,19644.51133308299,582.832,2026-05-21 12:25:48
14.615506878619357,17.115932815682342,3.1764914741568155,-13.4077441230732,-8.28994692213454,-13.554390852177388,82.2310427876207,20652.815659488926,252.3175,2026-05-21 14:59:39
-3.633256580733576,2.4608529127179004,-14.192538172519559,1.9144021970026017,10.412539289880563,8.148885662845405,25.52882648529544,20194.226567811278,377.43850000000003,2026-05-21 15:04:59
-11.678775082321494,9.341592973888591,-10.676908675083672,-9.482081892677543,-7.814252574801769,12.332304280418732,24.34225554075843,20048.883194489223,864.4524999999999,2026-05-21 15:22:26
-0.6957275090092558,3.2304662797128465,-0.4061779849821896,8.295510633223884,14.969165847317264,-16.026278425446883,79.29914892218981,22645.66616082569,194.39425,2026-05-21 15:43:17
11.137313973438914,-12.284360240688912,7.18181360511624,-9.266793395004518,2.3392134635171686,-15.447580839313163,107.79199563784258,19686.204426253877,2168.815,2026-05-21 15:59:43
16.71406125576349,10.747599909639483,3.7611615266656067,-6.000595544349025,-12.476368125919715,-3.9858592531735937,36.79635166297385,20383.482228544628,313.44100000000003,2026-05-21 16:58:42
2.431959461130564,3.7072291401987236,-2.9655258029806895,10.25774647827646,4.346827988863982,-5.370322095981535,111.00769923811512,20383.482228544628,313.44100000000003,2026-05-21 17:08:13
12.013024886871193,-21.392151907109366,-5.56434501004189,-16.72629454843446,5.446378554882504,5.29139712953922,161.27398072019105,20383.482228544628,313.44100000000003,2026-05-21 17:17:58
-11.545415767193457,-19.330686459659233,8.658797432296662,-18.946730688747817,4.44191003700217,-7.617928468959732,128.59716523849437,20383.482228544628,313.44100000000003,2026-05-21 17:22:01
-5.193200746460768,12.851529659495654,13.567073271582949,9.422710585124204,-8.909924389043866,10.424921661862893,54.47966910776804,20383.482228544628,313.44100000000003,2026-05-21 17:25:46
-20.72859582132793,10.578444538232375,16.27777633989342,-13.993690515571586,4.442943741353069,7.8281017211732475,137.31014584846372,13217.339935898157,626.584,2026-05-21 17:38:55
-8.544418863512496,17.754389548746154,5.708393149998191,-18.372285606361043,20.234752532055104,0.8086950256643455,2.9567395636916824,20636.460388534488,270.42475,2026-05-21 17:39:31
-20.00773025417133,-1.0596613552893146,-9.092743782354484,14.664200020582072,6.273580420581212,-11.871746868044388,37.13405656167496,20636.460388534488,270.42475,2026-05-21 17:41:04
13.84029578376618,1.1748627640414284,-2.1188642848531742,0.4447492153042596,12.58081702888137,5.624703589740957,96.12996994711717,12891.676292709675,260.986,2026-05-21 17:51:15
21.593525035923243,-12.008805637192003,-15.737097198804957,0.9390054381397483,-3.5512765150247283,18.95271774757814,31.218018420133767,12864.696610122628,244.3285,2026-05-21 18:01:14
-4.932297988834389,-2.0389158622855277,5.554780647340866,-5.584354010676719,8.317118193659486,-13.993959149228127,50.73220269933308,12864.696610122628,244.3285,2026-05-21 18:20:00
-0.38058812741235215,13.834741936692424,-1.678125155949587,11.442099132066115,1.8389827734496507,-14.371659269776433,66.81384132382783,12864.696610122628,244.3285,2026-05-21 20:59:55
10.566661708287725,10.754538134753702,-10.743250876827647,-10.559415124997356,13.887787894907627,14.936467965683498,0.4683266800752189,12864.696610122628,244.3285,2026-05-21 21:17:48
10.761498397501052,10.048722621920646,-10.511207920686939,-10.93395285611455,13.899712101721047,0.48722867498621014,90.47435145919584,13060.941318138122,250.65324999999999,2026-05-21 21:21:08
10.56689315432549,10.923677641750851,-10.663366899684016,-10.794050058450086,13.925659918169734,0.2777116024364545,90.47302290556748,13041.495098875648,252.59875,2026-05-21 21:24:57
14.047402877410214,14.940776748550086,-13.429805297770745,18.06795474712692,-0.6736391594537565,-20.289500306371686,47.056316553997526,22544.525804010173,229.67275,2026-05-21 21:37:50
-9.346304047200137,18.492416370374904,-8.308577294093343,-8.555397307534168,15.034626663982337,13.767870849164773,151.2794776755175,22544.525804010173,229.67275,2026-05-21 21:44:22
9.78380023498099,0.6154921616204163,8.337517324532921,14.379831248358471,-18.702091900320788,19.555633227595237,86.93650617219005,14891.828842491306,268.01275,2026-05-21 22:30:27
-20.965298581785333,-4.157838785742278,6.032422225863556,-10.386419517449266,17.193387285998746,19.7272913973894,44.87349835317447,12864.696610122628,244.3285,2026-05-22 00:26:33
-19.80472097339877,16.113089783625234,-0.90412182822703,4.783688476043174,5.99782124569462,-12.14470802411332,141.591466513576,12864.696610122628,244.3285,2026-05-22 00:59:05
16.431385394931183,6.475141963481505,-12.408082973245891,-18.286792600827404,11.98097771688169,5.787517054670538,92.8430458978938,12715.520464622421,255.51475000000002,2026-05-22 01:15:25
-11.680327561368586,7.100582879765749,-3.462149466021966,17.254914483303907,-6.693773522889405,16.3191984137085,163.47929770835478,12002.321957254955,270.74575000000004,2026-05-22 01:17:12
-6.706387001234026,8.628735748248811,-12.347728475945427,8.747982087401166,-0.6347527289171246,17.15376790070691,171.2591678066764,13097.991412991234,232.44925,2026-05-22 02:36:34
18.93290307812528,-12.449843823679403,18.278398555349995,-18.332523575843666,5.555959229235334,3.304346371066238,58.773366763644695,12864.696610122628,244.3285,2026-05-22 12:47:35
-9.908809027639037,-14.292744217124946,16.46039938775884,12.14253772155745,-11.316557863461641,-8.759657021158576,62.61147137559842,12864.696610122628,244.3285,2026-05-22 16:55:22
-17.592458899555904,4.138963651284575,5.592521846297963,-14.592988228731098,-17.336923754476135,-5.888545017719251,97.00178074134547,11631.754534661843,266.581,2026-05-22 21:06:37
-11.479214587135708,13.451878990633679,16.477838746581824,-4.687858127144882,-16.78212907473985,-1.6472321996775037,89.58470084135871,12995.46518803143,251.7385,2026-05-22 22:48:23
